"insee_code";"name";"zip_code";"department_id"
"09309";"TEILHET";"09500";65
"09251";"ROUMENGOUX";"09500";65
"27082";"LA BONNEVILLE-SUR-ITON";"27190";40
"27281";"GAUDREVILLE-LA-RIVIERE";"27190";40
"27113";"BRETIGNY";"27800";40
"27348";"IGOVILLE";"27460";40
"93077";"VILLEMOMBLE";"93250";90
"70010";"ALAINCOURT";"70210";56
"70169";"CONFRACOURT";"70120";56
"90001";"ANDELNANS";"90400";86
"05115";"REMOLLON";"05190";72
"57389";"LELLING";"57660";39
"57276";"GUINGLANGE";"57690";39
"57448";"MARSAL";"57630";39
"57413";"LONGEVILLE-LES-SAINT-AVOLD";"57740";39
"57507";"NIEDERVISSE";"57220";39
"57190";"ELVANGE";"57690";39
"57387";"LAUMESFELD";"57480";39
"57329";"HOLLING";"57220";39
"57567";"REMELFANG";"57320";39
"27092";"BOSGUERARD-DE-MARCOUVILLE";"27520";40
"82138";"PERVILLE";"82400";80
"27066";"BEZU-LA-FORET";"27480";40
"27417";"MORGNY";"27150";40
"02025";"ARTEMPS";"02480";42
"02451";"MAGNY-LA-FOSSE";"02420";42
"02822";"VIVIERES";"02600";42
"02805";"VILLENEUVE-SAINT-GERMAIN";"02200";42
"25549";"SOMBACOUR";"25520";46
"25038";"AVILLEY";"25680";46
"91390";"MEREVILLE";"91660";62
"30181";"MONTMIRAT";"30260";76
"30249";"SAINT-DIONIZY";"30980";76
"77161";"DORMELLES";"77130";17
"14162";"CLECY";"14570";15
"45162";"GUIGNEVILLE";"45300";67
"45214";"MONTIGNY";"45170";67
"45025";"BAZOCHES-LES-GALLERANDES";"45480";67
"30016";"ARRE";"30120";76
"07336";"VERNON";"07260";19
"30345";"LA VERNAREDE";"30530";76
"78439";"MULCENT";"78790";89
"78327";"JUZIERS";"78820";89
"28375";"SERVILLE";"28410";60
"78470";"ORPHIN";"78125";89
"33028";"BARON";"33750";13
"80523";"MEAULTE";"80810";8
"21646";"TROUHAUT";"21440";2
"14122";"LA CAINE";"14210";15
"65117";"CADEILHAN-TRACHERE";"65170";5
"65114";"BUZON";"65140";5
"65146";"CHIS";"65800";5
"45280";"SAINT-GONDON";"45500";67
"45108";"COULLONS";"45720";67
"65310";"MERILHEU";"65200";5
"64386";"MIREPEIX";"64800";6
"45149";"FOUCHEROLLES";"45320";67
"30251";"SAINT-ETIENNE-DES-SORTS";"30200";76
"30226";"SAINT-ALEXANDRE";"30130";76
"64315";"LAROIN";"64110";6
"07219";"SAINT-BAUZILE";"07210";19
"01216";"LHUIS";"01680";29
"33492";"SAINT-YZAN-DE-SOUDIAC";"33920";13
"62499";"LEPINE";"62170";57
"45237";"ORVILLE";"45390";67
"45050";"BOYNES";"45300";67
"59263";"GOEULZIN";"59169";9
"78208";"ELANCOURT";"78990";89
"78189";"CRESPIERES";"78121";89
"77473";"TREUZY-LEVELAY";"77710";17
"63042";"BLANZAT";"63112";87
"80452";"JUMEL";"80250";8
"36021";"LES BORDES";"36100";12
"80395";"GUERBIGNY";"80500";8
"18025";"BEFFES";"18320";50
"80721";"SAINT-VALERY-SUR-SOMME";"80230";8
"62690";"RAYE-SUR-AUTHIE";"62140";57
"80221";"CRAMONT";"80370";8
"59262";"GODEWAERSVELDE";"59270";9
"17460";"VARZAY";"17460";51
"58041";"BRINON-SUR-BEUVRON";"58420";68
"39499";"SALIGNEY";"39350";30
"32362";"SAINT-AUNIX-LENGROS";"32160";32
"32191";"LANNE-SOUBIRAN";"32110";32
"77029";"BEAUVOIR";"77390";17
"27482";"LA PYLE";"27370";40
"31476";"SAINT-ELIX-LE-CHATEAU";"31430";35
"21501";"POUILLY-EN-AUXOIS";"21320";2
"33390";"SAINTE-COLOMBE";"33350";13
"24514";"SAINT-VIVIEN";"24230";14
"17002";"AGUDELLE";"17500";51
"24278";"MONMADALES";"24560";14
"21610";"SOISSONS-SUR-NACEY";"21270";2
"24432";"SAINT-JULIEN-DE-LAMPON";"24370";14
"61078";"CERISY-BELLE-ETOILE";"61100";61
"89043";"BLACY";"89440";16
"12225";"SAINT-GEORGES-DE-LUZENCON";"12100";49
"81277";"SAUSSENAC";"81350";63
"59157";"COUSOLRE";"59149";9
"59537";"SAINT-MARTIN-SUR-ECAILLON";"59213";9
"71496";"SAMPIGNY-LES-MARANGES";"71150";1
"57491";"MOYEUVRE-GRANDE";"57250";39
"04177";"HAUTES-DUYES";"04380";33
"24350";"RAZAC-SUR-L'ISLE";"24430";14
"24434";"SAINT-JUST";"24320";14
"39420";"PIMORIN";"39270";30
"30095";"CORCONNE";"30260";76
"15075";"GIRGOLS";"15310";36
"51628";"VILLENEUVE-SAINT-VISTRE-ET-VILLEVOTTE";"51120";20
"12006";"ALRANCE";"12430";49
"46123";"GIRAC";"46130";45
"11302";"PUILAURENS";"11140";4
"25584";"VALOREILLE";"25190";46
"51387";"MOSLINS";"51200";20
"25554";"SURMONT";"25380";46
"51631";"VILLERS-AUX-NOEUDS";"51500";20
"39061";"BOISSIA";"39130";30
"51259";"FRANCHEVILLE";"51240";20
"63404";"SAINT-YVOINE";"63500";87
"63422";"SOLIGNAT";"63500";87
"51539";"SOGNY-EN-L'ANGLE";"51340";20
"51648";"VITRY-LA-VILLE";"51240";20
"42096";"FONTANES";"42140";3
"25117";"CHAMPOUX";"25640";46
"27606";"SAINT-SYMPHORIEN";"27500";40
"25105";"BYANS-SUR-DOUBS";"25320";46
"26331";"SAINT-THOMAS-EN-ROYANS";"26190";52
"70126";"CHANCEY";"70140";56
"25404";"MONTMAHOUX";"25270";46
"25199";"DESERVILLERS";"25330";46
"26049";"BESAYES";"26300";52
"26125";"EURRE";"26400";52
"69184";"SAINTE-CATHERINE";"69440";25
"14361";"LENAULT";"14770";15
"70425";"LA PROISELIERE-ET-LANGLE";"70310";56
"89003";"AILLANT-SUR-THOLON";"89110";16
"49298";"SAINT-LEGER-DES-BOIS";"49170";10
"38008";"AMBEL";"38970";23
"73189";"NOTRE-DAME-DU-CRUET";"73130";73
"28033";"BELHOMERT-GUEHOUVILLE";"28240";60
"14366";"LISIEUX";"14100";15
"44181";"SAINT-MEME-LE-TENU";"44270";54
"49069";"CHAMPTOCEAUX";"49270";10
"64126";"BIDOS";"64400";6
"74100";"DESINGY";"74270";24
"38126";"CORENC";"38700";23
"28014";"AUNAY-SOUS-CRECY";"28500";60
"17009";"ANGLIERS";"17540";51
"70080";"BOUHANS-ET-FEURG";"70100";56
"52426";"RIZAUCOURT-BUCHEY";"52330";59
"31304";"LOUBENS-LAURAGAIS";"31460";35
"79355";"VOUILLE";"79230";78
"79160";"LUSSERAY";"79170";78
"79274";"SAINT-MARTIN-DE-MACON";"79100";78
"24145";"CREYSSE";"24100";14
"52518";"VESAIGNES-SUR-MARNE";"52800";59
"65435";"SOULOM";"65260";5
"10191";"LAVAU";"10150";53
"51483";"SAINT-GIBRIEN";"51510";20
"62819";"TILQUES";"62500";57
"62751";"SAINT-INGLEVERT";"62250";57
"62887";"WIDEHEM";"62630";57
"52523";"VIGNES-LA-COTE";"52700";59
"17180";"GOURVILLETTE";"17490";51
"36035";"CHAILLAC";"36310";12
"21104";"BREMUR-ET-VAUROIS";"21400";2
"21456";"NOGENT-LES-MONTBARD";"21500";2
"61450";"SAINT-QUENTIN-DE-BLAVOU";"61360";61
"16322";"SAINT-GERMAIN-DE-CONFOLENS";"16500";26
"25629";"VOILLANS";"25110";46
"48111";"PELOUSE";"48000";88
"74283";"THUSY";"74150";24
"74217";"PRINGY";"74370";24
"25422";"NEUCHATEL-URTIERE";"25150";46
"87056";"DINSAC";"87210";55
"87121";"RANCON";"87290";55
"62850";"VIEIL-HESDIN";"62770";57
"42045";"LA CHAMBONIE";"42440";3
"42005";"ANDREZIEUX-BOUTHEON";"42160";3
"88442";"SAPOIS";"88120";58
"88086";"CHAMP-LE-DUC";"88600";58
"88172";"FIMENIL";"88600";58
"14591";"SAINTE-HONORINE-DES-PERTES";"14520";15
"86181";"NUEIL-SOUS-FAYE";"86200";44
"42166";"PARIGNY";"42120";3
"63044";"BONGHEAT";"63160";87
"27419";"MOUETTES";"27220";40
"42236";"SAINT-HILAIRE-SOUS-CHARLIEU";"42190";3
"71110";"CHASSIGNY-SOUS-DUN";"71170";1
"03021";"BEGUES";"03800";31
"03148";"LORIGES";"03500";31
"88129";"DERBAMONT";"88270";58
"01062";"BRESSOLLES";"01360";29
"74213";"POISY";"74330";24
"70130";"CHARCENNE";"70700";56
"01149";"DOUVRES";"01500";29
"38297";"PASSINS";"38510";23
"71524";"SIVIGNON";"71220";1
"71546";"TRAMBLY";"71520";1
"76240";"EPREVILLE";"76400";64
"54343";"MANDRES-AUX-QUATRE-TOURS";"54470";18
"55150";"DEMANGE-AUX-EAUX";"55130";38
"69171";"SAIN-BEL";"69210";25
"36227";"URCIERS";"36160";12
"74137";"GROISY";"74570";24
"58226";"SAINT-AGNAN";"58230";68
"81111";"LABARTHE-BLEYS";"81170";63
"12232";"SAINT-JEAN-ET-SAINT-PAUL";"12250";49
"58184";"MOUSSY";"58700";68
"37129";"LIGRE";"37500";37
"21302";"GOMMEVILLE";"21400";2
"70417";"PONTCEY";"70360";56
"84011";"LE BEAUCET";"84210";48
"71185";"DYO";"71610";1
"78559";"SAINT-ILLIERS-LE-BOIS";"78980";89
"70532";"VELLEFAUX";"70000";56
"05116";"REOTIER";"05600";72
"61161";"FEL";"61160";61
"28099";"CHUISNES";"28190";60
"89355";"SAINT-MARTIN-SUR-ARMANCON";"89700";16
"70271";"GOUHENANS";"70110";56
"73081";"LE CHATELARD";"73630";73
"51141";"LA CHAUSSEE-SUR-MARNE";"51240";20
"25491";"RIGNOSOT";"25640";46
"68202";"MERTZEN";"68210";47
"68097";"FRELAND";"68240";47
"27156";"CHERONVILLIERS";"27250";40
"69264";"VILLEFRANCHE-SUR-SAONE";"69400";25
"50495";"SAINT-JEAN-DU-CORAIL-DES-BOIS";"50370";43
"50589";"TANIS";"50170";43
"77439";"SALINS";"77148";17
"61141";"CUISSAI";"61250";61
"14402";"LE MARAIS-LA-CHAPELLE";"14620";15
"14696";"TORTISAMBERT";"14140";15
"14013";"ANGOVILLE";"14220";15
"31222";"GOUAUX-DE-LUCHON";"31110";35
"11035";"BELVIANES-ET-CAVIRAC";"11500";4
"2B052";"CAMPANA";"20229";75
"64187";"CHARRITTE-DE-BAS";"64130";6
"64285";"JUXUE";"64120";6
"32177";"LAGARDE-HACHAN";"32300";32
"31119";"CASTELNAU-PICAMPEAU";"31430";35
"31226";"GOUZENS";"31310";35
"11186";"LAIRIERE";"11330";4
"11109";"COUSTAUSSA";"11190";4
"11247";"MONTHAUT";"11240";4
"33054";"BLAIGNAC";"33190";13
"33176";"GABARNAC";"33410";13
"24280";"MONPAZIER";"24540";14
"46005";"ANGLARS-JUILLAC";"46140";45
"47079";"DAUSSE";"47140";69
"32026";"BAJONNETTE";"32120";32
"74181";"METZ-TESSY";"74370";24
"37202";"LA ROCHE-CLERMAULT";"37500";37
"37176";"NOYANT-DE-TOURAINE";"37800";37
"77412";"SAINT-GERMAIN-SUR-ECOLE";"77930";17
"77337";"NOISIEL";"77186";17
"51036";"BARBONNE-FAYEL";"51120";20
"10169";"GUMERY";"10400";53
"77391";"ROUILLY";"77160";17
"51469";"ROUFFY";"51130";20
"77448";"SEPT-SORTS";"77260";17
"55433";"RIGNY-LA-SALLE";"55140";38
"55289";"LEVONCOURT";"55260";38
"55284";"LAVINCOURT";"55170";38
"55007";"AMBLY-SUR-MEUSE";"55300";38
"55361";"MOULAINVILLE";"55400";38
"57239";"FREYBOUSE";"57660";39
"76145";"BRUNVILLE";"76630";64
"67017";"BAERENDORF";"67320";21
"88073";"BRANTIGNY";"88130";58
"88374";"RAPEY";"88130";58
"54372";"MOIVRONS";"54760";18
"67389";"REICHSTETT";"67116";21
"67531";"WILDERSBACH";"67130";21
"67153";"GEISWILLER";"67270";21
"57376";"LAMBACH";"57410";39
"57196";"ERCHING";"57136";39
"67304";"MORSCHWILLER";"67350";21
"67231";"KAUFFENHEIM";"67480";21
"14131";"CANAPVILLE";"14800";15
"76538";"ROSAY";"76680";64
"76520";"REALCAMP";"76340";64
"76108";"BOIS-GUILLAUME";"76230";64
"76372";"ILLOIS";"76390";64
"60638";"THURY-SOUS-CLERMONT";"60250";70
"60147";"CHEVINCOURT";"60150";70
"60595";"SAINT-REMY-EN-L'EAU";"60130";70
"80493";"LOUVENCOURT";"80560";8
"27445";"NOYERS";"27720";40
"02257";"DALLON";"02680";42
"59382";"MARETZ";"59238";9
"60025";"ATTICHY";"60350";70
"02259";"DAMPLEUX";"02600";42
"02438";"LONGPONT";"02600";42
"08426";"SON";"08300";41
"08005";"ALINCOURT";"08310";41
"08386";"SAINT-LOUP-EN-CHAMPAGNE";"08300";41
"02229";"COURTRIZY-ET-FUSSIGNY";"02820";42
"08274";"MARCQ";"08250";41
"55490";"SIVRY-SUR-MEUSE";"55110";38
"08136";"DAIGNY";"08140";41
"08494";"WADELINCOURT";"08200";41
"08377";"SAINT-AIGNAN";"08350";41
"80249";"DOMQUEUR";"80620";8
"62761";"SAINT-MARTIN-SUR-COJEUL";"62128";57
"59388";"MARQUILLIES";"59274";9
"59088";"BOIS-GRENIER";"59280";9
"62155";"BONNINGUES-LES-ARDRES";"62890";57
"62345";"FONTAINE-L'ETALON";"62390";57
"59379";"MARCQ-EN-OSTREVENT";"59252";9
"84115";"SAINT-PIERRE-DE-VASSOLS";"84330";48
"84131";"TAILLADES";"84300";48
"84148";"VILLES-SUR-AUZON";"84570";48
"83059";"FORCALQUEIRET";"83136";83
"84065";"LAURIS";"84360";48
"83017";"BELGENTIER";"83210";83
"04063";"CORBIERES";"04220";33
"44030";"LA CHAPELLE-DES-MARAIS";"44410";54
"72274";"SAINT-CHRISTOPHE-EN-CHAMPAGNE";"72540";7
"85303";"VIX";"85770";81
"90004";"ARGIESANS";"90800";86
"90018";"BREBOTTE";"90140";86
"50258";"JOGANVILLE";"50310";43
"50507";"SAINT-MARCOUF";"50310";43
"71161";"CURDIN";"71130";1
"71228";"GUERFAND";"71620";1
"71383";"SAINT-ALBAIN";"71260";1
"76615";"SAINT-MARTIN-DU-BEC";"76133";64
"76299";"GERPONVILLE";"76540";64
"76370";"HUGLEVILLE-EN-CAUX";"76570";64
"86026";"BEUXES";"86120";44
"86246";"SAINT-SAVIN";"86310";44
"21176";"CIVRY-EN-MONTAGNE";"21320";2
"21696";"VILLENEUVE-SOUS-CHARIGNY";"21140";2
"21299";"GISSEY-SOUS-FLAVIGNY";"21150";2
"28115";"COURTALAIN";"28290";60
"28357";"SAINT-PIAT";"28130";60
"28317";"ROINVILLE";"28700";60
"47263";"SAINT-PARDOUX-DU-BREUIL";"47200";69
"47313";"TOURTRES";"47380";69
"09021";"ARTIX";"09120";65
"31432";"PORTET-DE-LUCHON";"31110";35
"31041";"BAGIRY";"31510";35
"27503";"LE SACQ";"27240";40
"27290";"GOUPILLIERES";"27170";40
"60095";"BOURY-EN-VEXIN";"60240";70
"62753";"SAINT-LAURENT-BLANGY";"62223";57
"70562";"VILLERS-LA-VILLE";"70110";56
"90008";"BAVILLIERS";"90850";86
"04035";"BRUNET";"04210";33
"57384";"LANING";"57660";39
"57536";"PETIT-TENQUIN";"57660";39
"57258";"GRENING";"57660";39
"57178";"DIFFEMBACH-LES-HELLIMER";"57660";39
"57350";"JOUY-AUX-ARCHES";"57130";39
"57603";"RUSSANGE";"57390";39
"27317";"LA HAYE-AUBREE";"27350";40
"16199";"MAGNAC-SUR-TOUVRE";"16600";26
"16087";"CHASSIECQ";"16350";26
"02516";"MONTIGNY-SOUS-MARLE";"02250";42
"02772";"VAUX-EN-VERMANDOIS";"02590";42
"02639";"REMIGNY";"02440";42
"02027";"ASSIS-SUR-SERRE";"02270";42
"02123";"BRISSAY-CHOIGNY";"02240";42
"02189";"CHIVRES-EN-LAONNOIS";"02350";42
"02811";"VILLERS-EN-PRAYERES";"02160";42
"02623";"PRISCES";"02140";42
"40046";"BISCARROSSE";"40600";66
"25119";"CHAMPVANS-LES-MOULINS";"25170";46
"25073";"BONNAY";"25870";46
"25556";"TALLANS";"25680";46
"28057";"BOUVILLE";"28800";60
"30214";"RIBAUTE-LES-TAVERNES";"30720";76
"88028";"LA BAFFE";"88460";58
"88050";"BELMONT-SUR-BUTTANT";"88600";58
"88489";"VALLEROY-AUX-SAULES";"88270";58
"89209";"JOUY";"89150";16
"30199";"POMMIERS";"30120";76
"34238";"SAINT-ANDRE-DE-BUEGES";"34190";82
"07087";"FABRAS";"07380";19
"07038";"BORNE";"07590";19
"77344";"OISSERY";"77178";17
"45302";"SARAN";"45770";67
"76080";"BERMONVILLE";"76640";64
"38027";"BARRAUX";"38530";23
"78565";"SAINT-MARTIN-DES-CHAMPS";"78790";89
"28380";"SOURS";"28630";60
"28053";"LE BOULLAY-LES-DEUX-EGLISES";"28170";60
"40121";"HAURIET";"40250";66
"51353";"MARSANGIS";"51260";20
"40087";"CREON-D'ARMAGNAC";"40240";66
"33367";"SAINT-ANDRE-DU-BOIS";"33490";13
"65311";"MINGOT";"65140";5
"65457";"UGNOUAS";"65140";5
"65072";"BAZET";"65460";5
"65091";"BETTES";"65130";5
"62069";"AZINCOURT";"62310";57
"23183";"SAINT-AVIT-LE-PAUVRE";"23480";11
"95394";"MERY-SUR-OISE";"95540";93
"95019";"ARNOUVILLE";"95400";93
"77060";"BUTHIERS";"77760";17
"78209";"EMANCE";"78125";89
"45283";"SAINT-HILAIRE-SUR-PUISEAUX";"45700";67
"78472";"ORSONVILLE";"78660";89
"77050";"BRANSLES";"77620";17
"19172";"RILHAC-TREIGNAC";"19260";79
"14374";"LES LOGES";"14240";15
"63091";"CHARBONNIER-LES-MINES";"63340";87
"89023";"AUGY";"89290";16
"18272";"VEAUGUES";"18300";50
"80387";"GRATTEPANCHE";"80680";8
"80645";"PUCHEVILLERS";"80560";8
"80285";"ESSERTAUX";"80160";8
"80793";"VIGNACOURT";"80650";8
"80631";"PONCHES-ESTRUVAL";"80150";8
"59208";"ESCOBECQUES";"59320";9
"42104";"LA GRESLE";"42460";3
"58137";"LAMENAY-SUR-LOIRE";"58300";68
"17166";"FORGES";"17290";51
"17080";"CHAMBON";"17290";51
"39559";"LA VIEILLE-LOYE";"39380";30
"32074";"CANNET";"32400";32
"33522";"TALENCE";"33400";13
"32422";"SCIEURAC-ET-FLOURES";"32230";32
"32046";"BERNEDE";"32400";32
"16082";"CHARMANT";"16320";26
"09033";"BAGERT";"09160";65
"21447";"MUSIGNY";"21230";2
"26035";"BEAUFORT-SUR-GERVANNE";"26400";52
"50072";"BRAINVILLE";"50200";43
"76436";"LE MESNIL-SOUS-JUMIEGES";"76480";64
"71400";"SAINT-CLEMENT-SUR-GUYE";"71460";1
"38290";"PACT";"38270";23
"05020";"BENEVENT-ET-CHARBILLAC";"05500";72
"21205";"COURCELLES-LES-SEMUR";"21140";2
"24089";"CAZOULES";"24370";14
"52083";"CHAMPSEVRAINE";"52500";59
"10045";"BEUREY";"10140";53
"12094";"ENTRAYGUES-SUR-TRUYERE";"12140";49
"81225";"RIVIERES";"81600";63
"59490";"RAINSARS";"59177";9
"59310";"HON-HERGIES";"59570";9
"89054";"BRANNAY";"89150";16
"89113";"COLLEMIERS";"89100";16
"24493";"SAINT-RAPHAEL";"24160";14
"10221";"MAIZIERES-LES-BRIENNE";"10500";53
"10318";"RIGNY-LA-NONNEUSE";"10290";53
"51376";"MONTGENOST";"51260";20
"14219";"DANVOU-LA-FERRIERE";"14770";15
"10206";"LONGSOLS";"10240";53
"43140";"LE MONTEIL";"43700";34
"43002";"AIGUILHE";"43000";34
"25504";"ROSUREUX";"25380";46
"25095";"BRETONVILLERS";"25380";46
"51629";"VILLERS-ALLERAND";"51500";20
"51091";"BROUSSY-LE-PETIT";"51230";20
"39418";"PICARREAU";"39800";30
"26155";"LAPEYROUSE-MORNAY";"26210";52
"51510";"SAINT-QUENTIN-LES-MARAIS";"51300";20
"02523";"MONT-SAINT-MARTIN";"02220";42
"51081";"BRANSCOURT";"51140";20
"26333";"SAINT-VALLIER";"26240";52
"07172";"PEAUGRES";"07340";19
"07257";"SAINT-JULIEN-LE-ROUX";"07240";19
"25021";"ARC-ET-SENANS";"25610";46
"25273";"GLAMONDANS";"25360";46
"25189";"DAMMARTIN-LES-TEMPLIERS";"25110";46
"39117";"CHATELAY";"39380";30
"29003";"AUDIERNE";"29770";74
"38165";"FITILIEU";"38490";23
"24430";"SAINT-JULIEN-DE-BOURDEILLES";"24310";14
"03117";"FRANCHESSE";"03160";31
"80189";"LA CHAVATTE";"80700";8
"83083";"MONTFORT-SUR-ARGENS";"83570";83
"83043";"COLLOBRIERES";"83610";83
"61408";"SAINTE-HONORINE-LA-GUILLAUME";"61210";61
"44132";"PORNICHET";"44380";54
"31516";"SAINT-SAUVEUR";"31790";35
"64289";"LA BASTIDE-CLAIRENCE";"64240";6
"64409";"MOUMOUR";"64400";6
"31576";"VIEILLEVIGNE";"31290";35
"31460";"ROQUETTES";"31120";35
"73033";"LA BAUCHE";"73360";73
"31029";"AURIN";"31570";35
"52062";"BOURG";"52200";59
"2B316";"SANTA-REPARATA-DI-BALAGNA";"20220";75
"2B072";"CASALTA";"20215";75
"52220";"GIEY-SUR-AUJON";"52210";59
"52165";"DANCEVOIR";"52210";59
"10113";"COUVIGNON";"10200";53
"31238";"HUOS";"31210";35
"64383";"MIALOS";"64410";6
"91174";"CORBEIL-ESSONNES";"91100";62
"74152";"LOVAGNY";"74330";24
"17482";"VOUHE";"17700";51
"74124";"FEIGERES";"74160";24
"17068";"BRIE-SOUS-MORTAGNE";"17120";51
"17400";"SAINT-SEVER-DE-SAINTONGE";"17800";51
"16058";"BOUTIERS-SAINT-TROJAN";"16100";26
"16206";"MANSLE";"16230";26
"51597";"VAUCIENNES";"51480";20
"51278";"LES GRANDES-LOGES";"51400";20
"28139";"EPEAUTROLLES";"28120";60
"38507";"TIGNIEU-JAMEYZIEU";"38230";23
"69063";"COLLONGES-AU-MONT-D'OR";"69660";25
"62201";"CAMIERS";"62176";57
"62116";"BERNIEULLES";"62170";57
"59410";"MONS-EN-BAROEUL";"59370";9
"52237";"HARREVILLE-LES-CHANTEURS";"52150";59
"62488";"LANDRETHUN-LES-ARDRES";"62610";57
"49344";"THORIGNE-D'ANJOU";"49220";10
"80392";"GROUCHES-LUCHUEL";"80600";8
"48067";"GABRIAC";"48110";88
"48163";"SAINT-JULIEN-DES-POINTS";"48160";88
"88047";"BEGNECOURT";"88270";58
"88149";"DOMMARTIN-LES-VALLOIS";"88260";58
"25419";"NANS";"25680";46
"25499";"ROMAIN";"25680";46
"66007";"ARBOUSSOLS";"66320";27
"66158";"RASIGUERES";"66720";27
"78138";"CHANTELOUP-LES-VIGNES";"78570";89
"87063";"EYJEAUX";"87220";55
"87048";"CONDAT-SUR-VIENNE";"87920";55
"62276";"DOUVRIN";"62138";57
"25345";"LONGEVELLE-SUR-DOUBS";"25260";46
"25608";"LE VERNOY";"25750";46
"62028";"AMES";"62190";57
"03136";"LAMAIDS";"03380";31
"63302";"LA ROCHE-BLANCHE";"63670";87
"55487";"SEUZEY";"55300";38
"25350";"LOUGRES";"25260";46
"67194";"HERRLISHEIM";"67850";21
"63372";"SAINT-LAURE";"63350";87
"63445";"VASSEL";"63910";87
"32226";"MANAS-BASTANOUS";"32170";32
"31185";"FOLCARDE";"31290";35
"71113";"CHATEAUNEUF";"71740";1
"03255";"SAINT-PRIEST-D'ANDELOT";"03800";31
"42313";"TRELINS";"42130";3
"39532";"THOISSIA";"39160";30
"38458";"SAINT-SORLIN-DE-MORESTEL";"38510";23
"77273";"MARCHEMORET";"77230";17
"38083";"CHARETTE";"38390";23
"38515";"TREPT";"38460";23
"25243";"FLANGEBOUCHE";"25690";46
"16150";"GENSAC-LA-PALLUE";"16130";26
"70251";"FRANCOURT";"70180";56
"32126";"ESTAMPES";"32170";32
"01243";"MESSIMY-SUR-SAONE";"01480";29
"29043";"DAOULAS";"29460";74
"28189";"GUILLEVILLE";"28310";60
"27687";"VIEUX-VILLEZ";"27600";40
"65442";"THERMES-MAGNOAC";"65230";5
"33108";"CASTILLON-LA-BATAILLE";"33350";13
"27499";"LA ROUSSIERE";"27270";40
"16399";"VERRIERES";"16130";26
"27164";"COMBON";"27170";40
"27641";"LE TILLEUL-LAMBERT";"27110";40
"01353";"SAINTE-EUPHEMIE";"01600";29
"10249";"MONTIERAMEY";"10270";53
"31235";"GURAN";"31440";35
"42113";"JAS";"42110";3
"57325";"HILSPRICH";"57510";39
"63359";"SAINT-HILAIRE-LES-MONGES";"63380";87
"76170";"LA CHAPELLE-DU-BOURGAY";"76590";64
"01205";"LANCRANS";"01200";29
"24221";"RUDEAU-LADOSSE";"24340";14
"72050";"BRULON";"72350";7
"60086";"BORAN-SUR-OISE";"60820";70
"77378";"PRINGY";"77310";17
"27455";"PIENCOURT";"27230";40
"68128";"HEIMERSDORF";"68560";47
"27195";"DAME-MARIE";"27160";40
"01103";"CHEVRY";"01170";29
"01397";"SAUVERNY";"01220";29
"77382";"QUINCY-VOISINS";"77860";17
"22353";"TREGASTEL";"22730";28
"22324";"SAINT-QUAY-PERROS";"22700";28
"50529";"SAINT-NICOLAS-DES-BOIS";"50370";43
"50406";"PLOMB";"50870";43
"50304";"LE MESNIL-AUBERT";"50510";43
"27512";"SAINT-AUBIN-DE-SCELLON";"27230";40
"60411";"MONNEVILLE";"60240";70
"61358";"SAI";"61200";61
"14294";"GARCELLES-SECQUEVILLE";"14540";15
"14099";"BRETTEVILLE-SUR-DIVES";"14170";15
"61496";"UROU-ET-CRENNES";"61200";61
"61013";"AUNAY-LES-BOIS";"61500";61
"11177";"JOUCOU";"11140";4
"66050";"CLAIRA";"66530";27
"11276";"PAZIOLS";"11350";4
"2A258";"RENNO";"20160";77
"2B246";"LA PORTA";"20237";75
"32415";"SARRAGUZAN";"32170";32
"65480";"VIZOS";"65120";5
"65289";"LUBY-BETMONT";"65220";5
"32380";"SAINT-GRIEDE";"32110";32
"64042";"ARGAGNON";"64300";6
"09174";"LOUBIERES";"09000";65
"31504";"SAINT-MEDARD";"31360";35
"09186";"MERAS";"09350";65
"31403";"ONDES";"31330";35
"11318";"ROQUECOURBE-MINERVOIS";"11700";4
"11151";"FONTIES-D'AUDE";"11800";4
"11010";"ANTUGNAC";"11190";4
"83103";"LE REVEST-LES-EAUX";"83200";83
"40263";"SAINT-JEAN-DE-LIER";"40380";66
"40123";"HERM";"40990";66
"46245";"SABADEL-LAUZES";"46360";45
"81095";"FRAUSSEILLES";"81170";63
"79054";"BRIE";"79100";78
"86218";"SAINT-CLAIR";"86330";44
"91292";"GUIBEVILLE";"91630";62
"60185";"CROUY-EN-THELLE";"60530";70
"93013";"LE BOURGET";"93350";90
"77270";"MAISONCELLES-EN-BRIE";"77580";17
"10125";"DIERREY-SAINT-PIERRE";"10190";53
"77013";"AULNOY";"77120";17
"51350";"MARGNY";"51210";20
"51304";"JANVILLIERS";"51210";20
"10026";"BAILLY-LE-FRANC";"10330";53
"55421";"REFFROY";"55190";38
"55406";"PINTHEVILLE";"55160";38
"57687";"VALLERANGE";"57340";39
"88419";"SAINT-JEAN-D'ORMONT";"88210";58
"88230";"HARDANCOURT";"88700";58
"57342";"IBIGNY";"57830";39
"57233";"FRAQUELFING";"57790";39
"57504";"NIDERHOFF";"57560";39
"54308";"LEINTREY";"54450";18
"67401";"RIMSDORF";"67260";21
"88239";"HERGUGNEY";"88130";58
"54220";"GEMONVILLE";"54115";18
"54397";"NEUVES-MAISONS";"54230";18
"54315";"LEYR";"54760";18
"67112";"DUTTLENHEIM";"67120";21
"67028";"BENFELD";"67230";21
